Experiment_ID,Protein_Name,Representative.UniProt_ID,Protein_description,Mascot_Score,SSM,UPM,SSM_used_for_quantification,Vehicle_control_.n.1.,Vehicle_control_.n.2.,Binding_of_NBF_to_fresh_beads_.n.1.,Binding_of_NBF_to_fresh_beads_.n.2.,Compound_competition.40_µM_,Compound_competition_.13.33_µM,Compound_competition_4.44_µM,Compound_competition_1.48_µM,Compound_competition_0.49_µM,Compound_competition_0.16_µM,Hill,IC50,MS1_intensity,Kdapp,ProteinType
X031792,TP53BP1,Q12888,TP53-binding protein 1,325,8,6,6,1,1.053517,1.162984,0.999858,1.051406,1.062222,0.928532,1.028423,1.071659,1.039538,0.56,40,6.2957,0,Q
X031792,P3H1,Q32P28,Prolyl 3-hydroxylase 1,290,10,7,7,1,1.028969,1.213025,0.845735,1.039847,1.044585,1.077874,1.016001,1.069528,1.08393,0,40,6.8337,0,Q
X031792,SUB1,P53999,Activated RNA polymerase II transcriptional coactivator p15,189,6,4,4,1,1.241566,1.267961,0.944339,0.944872,1.262608,0.933592,1.185204,1.061929,1.009634,1.33,40,7168,0,P
X031792,SEC24C,P53992,Protein transport protein Sec24C,413,11,9,9,1,0.964967,1.132068,0.866313,0.995363,0.911561,0.999652,1.019181,0.946877,0.97735,0.91,40,7.0266,0,P
X031792,CCT2,P78371,T-complex protein 1 subunit beta,669,23,13,15,1,1.236082,1.297131,0.920534,1.010571,1.194591,1.024384,1.256442,1.082593,0.91999,0,40,7.7619,0,P
X031792,CLTC,Q00610,Clathrin heavy chain 1,2544,78,39,43,1,0.969607,1.030617,0.932524,1.026549,0.971803,0.95163,0.953468,1.027433,0.993544,1,40,8.2318,0,Q
X031792,AGK,Q53H12,"Acylglycerol kinase, mitochondrial",344,10,6,6,1,0.998895,1.137053,0.870921,1.018796,1.028097,0.985351,1.081651,1.014725,1.049733,0.51,40,7044,0,Q
X031792,RPS18,P62269,40S ribosomal protein S18,67,2,2,2,1,1.002127,1.252603,0.636973,1.006697,1.242705,1.140183,1.071761,0.989847,1.013151,1,40,6.4365,0,P
X031792,DNAJC16,Q9Y2G8,DnaJ homolog subfamily C member 16,188,6,3,3,1,1.095787,1.317151,0.880841,1.078238,1.080605,1.083965,1.175653,1.07358,1.178821,0,40,6.3583,0,Q
X031792,SSRP1,Q08945,FACT complex subunit SSRP1,249,8,6,6,1,1.091401,1.122613,0.768148,0.920925,1.146008,1.013675,1.175177,0.973549,0.990503,0,40,6.9835,0,Q
X031792,PTRH2,Q9Y3E5,"Peptidyl-tRNA hydrolase 2, mitochondrial",84,3,2,2,1,0.974984,1.12045,0.934819,1.067803,1.111901,1.032971,1.145063,1.145269,1.06621,0,40,6.7047,0,Q
X031792,ICMT,O60725,Protein-S-isoprenylcysteine O-methyltransferase,84,3,3,3,1,0.974462,1.114244,1.019705,1.046234,1.03015,1.099187,0.982166,0.954777,1.116379,1,40,7.0358,0,O
X031792,KIF5B,P33176,Kinesin-1 heavy chain,1364,25,21,21,1,1.125054,1.226409,0.922662,1.041992,1.059825,1.092773,1.129679,0.998747,0.982644,0,40,7.1876,0,P
X031792,AKAP10,O43572,"A-kinase anchor protein 10, mitochondrial",226,4,3,3,1,0.923734,1.15434,1.002259,1.102568,0.956992,1.169399,1.10772,1.098284,1.099501,0,40,6.3491,0,O
X031792,MPP6,Q9NZW5,MAGUK p55 subfamily member 6,431,13,8,8,1,1.033764,1.132137,0.916455,1.009016,0.935875,1.046051,1.000093,0.964992,0.962264,0.86,40,6632,0,Q
X031792,SRP14,P37108,Signal recognition particle 14 kDa protein,93,5,2,2,1,1.277366,1.347624,0.930222,0.93654,1.228483,0.996654,1.233525,1.052033,0.969109,1,40,6.9867,0,P
X031792,RBM17,Q96I25,Splicing factor 45,533,13,10,10,1,1.013928,1.217818,1.005845,1.082678,1.042416,0.999561,1.05325,1.027867,1.023143,0,40,7.0851,0,Q
X031792,FUBP3,Q96I24,Far upstream element-binding protein 3,744,24,14,16,1,1.001493,1.071678,0.913916,1.004828,0.953276,1.052999,0.98284,1.004627,0.965102,1,40,7.6842,0,Q
X031792,HNRNPF,P52597,Heterogeneous nuclear ribonucleoprotein F,699,51,15,34,1,0.944696,0.99572,0.845927,0.958923,0.880539,0.993045,0.922092,0.947433,0.981526,1.01,40,8.9135,0,P
X031792,FLNC,Q14315,Filamin-C,251,6,3,3,1,1.171754,1.116069,0.947035,1.036811,1.369339,1.000557,1.063659,1.147951,1.013309,1,40,6.4099,0,Q
X031792,P3H4,Q92791,Synaptonemal complex protein SC65,128,5,3,3,1,0.980251,0.90338,0.751099,0.811967,0.828843,0.922242,0.850942,0.871427,1.154106,0.71,40,6859,0,Q
X031792,SRSF7,Q16629,Serine/arginine-rich splicing factor 7,196,7,5,5,1,1.12644,1.283519,0.754745,0.945578,1.14283,1.10165,1.170419,1.02561,1.01132,1,40,7.1136,0,Q
X031792,KLHL20,Q9Y2M5,Kelch-like protein 20,81,2,2,2,1,0.976114,1.041618,0.894733,0.956707,0.975453,0.96031,0.931834,1.106364,1.112995,1,40,6.4721,0,Q
X031792,VPS4A,Q9UN37,Vacuolar protein sorting-associated protein 4A,505,14,6,6,1,1.021689,1.187296,0.904873,0.962826,0.988475,1.039788,1.046884,1.014522,0.999493,1,40,6.7387,0,Q
X031792,CCDC6,Q16204,Coiled-coil domain-containing protein 6,285,6,5,5,1,1.071726,1.100893,0.904668,0.941463,0.902348,1.01707,1.020061,0.950024,0.923259,1,40,6.8796,0,Q
X031792,NDUFA10,O95299,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",460,15,8,9,1,0.950876,1.030597,0.874924,0.942697,0.87215,0.991194,0.928487,0.968332,0.987571,1,40,7.4213,0,O
X031792,SAMM50,Q9Y512,Sorting and assembly machinery component 50 homolog,181,6,4,4,1,1.024413,1.13488,0.912066,1.041765,1.055643,0.984729,1.006833,1.07281,1.071054,1,40,6.5855,0,Q
X031792,STIM1,Q13586,Stromal interaction molecule 1,122,4,3,3,1,1.187157,1.328726,1.10689,1.236142,1.094515,1.057387,1.173412,1.207863,1.496494,1,40,6.0606,0,Q
X031792,NIT2,Q9NQR4,Omega-amidase NIT2,116,3,3,3,1,1.219762,1.531346,0.950246,1.116407,1.241919,1.041605,1.13375,1.066788,0.91542,0,40,6.4012,0,Q
X031792,TBL1X,O60907,F-box-like/WD repeat-containing protein TBL1X,122,4,2,2,1,1.094709,1.945679,0.938891,1.357258,1.077869,1.089851,0.954828,1.077417,1.130979,0,40,6.6562,0,O
X031792,HSPA5,P11021,78 kDa glucose-regulated protein,1699,53,30,41,1,1.085455,1.260846,0.945053,1.00377,1.070988,1.058601,1.143032,1.030055,0.936834,0,40,8.4045,0,P
X031792,RNF40,O75150,E3 ubiquitin-protein ligase BRE1B,141,4,3,3,1,1.135267,1.286555,0.879013,1.033007,1.055446,0.982006,1.027179,1.011632,1.02614,0,40,6.3689,0,O
X031792,ARF4,P18085,ADP-ribosylation factor 4,219,9,3,3,1,1.016299,1.36591,0.866206,1.150358,1.149627,1.078415,1.13451,1.184621,0.988055,0,40,6.7026,0,P
X031792,IDH3B,O43837,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",211,5,5,5,1,1.212078,1.418172,1.043332,1.064259,1.25036,1.175742,1.276172,1.1097,1.012411,0,40,7.2167,0,O
X031792,KPNA6,O60684,Importin subunit alpha-7,244,7,6,6,1,1.008453,1.088654,0.916697,0.969319,0.932067,0.990917,1.028326,0.935822,0.971302,1,40,7.1112,0,O
X031792,SNRNP200,O75643,U5 small nuclear ribonucleoprotein 200 kDa helicase,1787,46,38,39,1,1.028683,1.126698,0.945943,1.060461,1.026941,1.057281,1.073635,0.998026,0.999937,0,40,7649,0,O
X031792,JAK1,P23458,Tyrosine-protein kinase JAK1,90,3,2,2,1,0.908179,1.075905,0.92725,0.949781,0.944769,0.960398,0.932348,0.981275,0.986592,1,40,6.5974,0,P
X031792,MAGED1,Q9Y5V3,Melanoma-associated antigen D1,238,9,6,6,1,0.957074,1.099701,0.921385,1.041861,1.009924,0.994313,0.980608,0.982612,1.105494,0,40,7.1467,0,Q
X031792,POLA1,P09884,DNA polymerase alpha catalytic subunit,74,4,2,2,1,1.22973,1.189479,0.927352,1.193073,1.204192,1.208122,1.165202,1.039238,1.114762,0,40,5.8814,0,P
X031792,TYK2,P29597,Non-receptor tyrosine-protein kinase TYK2,97,4,2,2,1,0.998497,1.225267,1.09168,1.330293,1.024498,1.592299,1.203518,1.161532,1.151487,0,40,6.3596,0,P
X031792,MNAT1,P51948,CDK-activating kinase assembly factor MAT1,108,3,2,2,1,1.11068,1.125678,0.781928,0.99627,0.889014,1.10037,1.002135,0.985375,0.930205,0,40,6.2442,0,P
X031792,GAN,Q9H2C0,Gigaxonin,190,4,2,2,1,1.005275,1.416281,1.0167,0.933055,0.995061,1.081651,1.049645,0.923111,1.091873,1,40,6.3405,0,Q
X031792,TRAFD1,O14545,TRAF-type zinc finger domain-containing protein 1,98,4,4,4,1,1.079885,1.131489,0.925737,1.081628,1.027088,1.020705,1.076253,0.954742,1.157233,0.52,40,6.9581,0,O
X031792,UNK,Q9C0B0,RING finger protein unkempt homolog,148,5,3,3,1,0.995616,1.107906,0.845527,0.95482,0.97406,1.036927,0.992159,1.018277,0.975997,1,40,6.5514,0,Q
X031792,MRPS34,P82930,"28S ribosomal protein S34, mitochondrial",119,4,2,3,1,1.071052,1.544599,1.144645,1.296035,1.383131,1.323301,1.375989,1.336886,1.444628,0,40,6.1421,0,P
X031792,RBM3,P98179,RNA-binding protein 3,200,7,4,5,1,0.931605,0.985365,0.718502,0.864909,0.851854,1.046302,0.926783,0.799573,0.938504,0,40,7.7278,0,P
X031792,XIAP,P98170,E3 ubiquitin-protein ligase XIAP,480,12,7,7,1,0.983319,1.182538,0.924878,1.126527,1.004545,1.081804,1.030454,1.065329,1.021321,0,40,6.8225,0,P
X031792,STT3A,P46977,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,427,12,4,4,1,0.898636,1.228865,0.961488,1.124135,0.980163,1.10207,1.090551,1.015195,1.032297,0,40,7.2326,0,P
X031792,UFL1,O94874,E3 UFM1-protein ligase 1,856,21,13,13,1,1.036584,1.170324,0.918761,1.045926,0.983261,1.066306,1.049258,1.03164,1.024716,0,40,6.94,0,O
X031792,CYP24A1,Q07973,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",526,12,10,10,1,0.940556,1.060976,0.882944,1.064357,1.051448,1.015731,1.029215,0.970811,1.028345,0,40,6.8968,0,Q
X031792,RCN1,Q15293,Reticulocalbin-1,679,22,13,16,1,0.966123,1.02716,0.915708,0.921629,0.854185,1.017492,0.913968,0.870973,0.887949,0,40,8.0445,0,Q
X031792,GALK1,P51570,Galactokinase,332,7,6,6,1,1.00776,1.170395,0.916733,1.037609,1.034778,1.063064,1.055962,1.036707,0.968681,0,40,6.8793,0,P
X031792,SSR4,P51571,Translocon-associated protein subunit delta,220,6,4,4,1,1.065371,1.139406,0.946334,1.046089,0.997429,1.138703,0.98665,1.040654,1.112291,1,40,7.7076,0,P
X031792,SMIM26,A0A096LP01,Small integral membrane protein 26,141,3,2,2,1,0.982092,1.028677,0.953646,1.094766,0.985342,1.06449,1.020443,1.036312,1.169809,0,40,6.5531,0,A
X031792,MRPS30,Q9NP92,"39S ribosomal protein S30, mitochondrial",192,4,3,3,1,0.995019,1.25478,0.966025,1.111719,1.070133,1.081666,1.063227,1.056671,0.999836,0,40,6.6006,0,Q
X031792,RUVBL2,Q9Y230,RuvB-like 2,720,19,13,13,1,1.018919,1.123533,0.940718,1.005318,1.021297,1.05692,1.088983,1.029509,0.925476,0,40,7.5707,0,Q
X031792,NDUFS3,O75489,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",213,4,3,3,1,1.026043,1.306382,0.999323,1.150659,1.065158,1.089415,1.131819,1.101616,1.096109,0,40,6892,0,O
X031792,SUPV3L1,Q8IYB8,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",639,16,9,9,1,0.923934,1.098247,0.878339,0.968097,0.874029,1.072071,0.937449,0.9642,0.914425,0,40,6.9397,0,Q
X031792,ACTN4,O43707,Alpha-actinin-4,2063,54,21,23,1,1.081317,1.196924,0.920121,0.964621,0.98339,1.049161,1.043252,0.926284,0.961837,0,40,7.6911,0,O
X031792,DAD1,P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,105,2,2,2,1,1.152868,1.326334,0.935101,1.086178,1.290126,1.132147,1.233975,1.237681,1.050675,0,40,6.7695,0,P
X031792,EXD2,Q9NVH0,Exonuclease 3'-5' domain-containing protein 2,268,11,6,6,1,1.092397,1.307676,1.00823,1.398226,1.121062,1.262656,1.235348,1.362181,1.169755,0,40,6.6105,0,Q
X031792,USP5,P45974,Ubiquitin carboxyl-terminal hydrolase 5,1456,43,25,30,1,0.991304,1.073437,0.883567,0.95767,0.872631,1.034859,0.945775,0.915848,0.948512,1,40,7.8944,0,P
X031792,TACC3,Q9Y6A5,Transforming acidic coiled-coil-containing protein 3,113,6,3,3,1,1.086931,1.319991,0.942637,1.090744,1.067177,1.065786,1.009937,1.021697,1.065487,0,40,6.5561,0,Q
X031792,DYM,Q7RTS9,Dymeclin,228,6,5,5,1,0.940251,1.073575,0.937547,1.019142,0.940715,1.014067,0.94222,0.966455,0.995032,0,40,6.8884,0,Q
X031792,GYG1,P46976,Glycogenin-1,97,3,2,2,1,0.860847,1.11183,0.87946,1.044809,1.040786,1.122552,1.018161,1.127381,0.877034,0,40,6.6829,0,P
X031792,RABL3,Q5HYI8,Rab-like protein 3,184,4,3,3,1,0.97011,1.160472,1.036642,1.037562,0.99063,1.073665,1.068185,1.00852,0.9778,0,40,6.5298,0,Q
X031792,MIA2,Q96PC5,Melanoma inhibitory activity protein 2,120,3,2,2,1,1.019196,1.204779,0.971091,1.140868,1.265957,1.116196,1.236235,1.202514,1.221393,0,40,6.7767,0,Q
X031792,DDB1,Q16531,DNA damage-binding protein 1,1241,32,27,27,1,1.04607,1.147626,0.932773,0.940611,0.989114,0.994664,1.045922,1.023174,0.997347,1,40,7.5617,0,Q
X031792,POLD2,P49005,DNA polymerase delta subunit 2,215,6,4,4,1,0.994905,1.205235,0.874153,1.03927,0.969327,1.084832,1.057459,0.985478,1.086103,1,40,6.8143,0,P
X031792,MARCKSL1,P49006,MARCKS-related protein,164,3,2,2,1,1.344907,1.460917,0.759333,0.731543,1.344525,0.748716,1.15764,1.002275,0.867539,0,40,6.6613,0,P
X031792,GEMIN5,Q8TEQ6,Gem-associated protein 5,933,23,15,15,1,0.999331,1.152189,0.956014,1.090884,1.024701,1.065744,1.052918,1.029934,1.037877,0,40,7.3229,0,Q
X031792,STK4,Q13043,Serine/threonine-protein kinase 4,386,9,8,8,1,0.997385,1.032234,0.962384,1.028276,0.977182,1.076357,1.032793,1.058169,1.101491,1,40,7.1155,0,Q
X031792,CDC16,Q13042,Cell division cycle protein 16 homolog,259,7,3,3,1,1.112717,1.20599,1.013122,1.114067,1.084645,1.003353,1.18445,1.086345,1.209809,0,40,6.2527,0,Q
X031792,NUP107,P57740,Nuclear pore complex protein Nup107,764,19,16,16,1,0.926477,1.12642,0.975632,1.108614,0.993756,1.039981,1.015988,0.989609,1.030536,1,40,7.4886,0,P
X031792,MIA3,Q5JRA6,Melanoma inhibitory activity protein 3,737,16,13,13,1,0.959701,1.096937,0.911069,1.00956,0.996052,0.987804,0.966922,1.014316,0.999156,1,40,6.9812,0,Q
X031792,UBASH3B,Q8TF42,Ubiquitin-associated and SH3 domain-containing protein B,275,6,6,6,1,0.962194,1.161519,0.928312,1.139108,0.935993,1.165557,1.050289,0.991168,0.939765,1,40,6.9681,0,Q
X031792,DIS3L,Q8TF46,DIS3-like exonuclease 1,95,6,2,2,1,0.793345,0.961423,0.59406,0.759381,0.779058,0.885232,0.923687,0.792245,1.00367,0.52,40,5.4586,0,Q
X031792,PARS2,Q7L3T8,"Probable proline--tRNA ligase, mitochondrial",190,6,3,3,1,0.902651,0.983386,0.777127,1.046379,1.036788,1.145774,1.121443,1.103704,1.029481,0,40,6.7355,0,Q
X031792,PEF1,Q9UBV8,Peflin,86,2,2,2,1,1.20764,1.276186,0.942081,1.114298,1.062529,1.136927,1.063953,1.156136,1.244629,0,40,6.7121,0,Q
X031792,EYA3,Q99504,Eyes absent homolog 3,70,2,2,2,1,0.879909,1.174118,0.890839,0.94832,0.87744,1.006399,0.931851,0.990426,0.971695,1,40,6.5741,0,Q
X031792,NMRAL1,Q9HBL8,NmrA-like family domain-containing protein 1,168,3,3,3,1,1.030353,1.042326,0.907295,0.700352,0.875288,0.920561,0.941206,1.087672,0.974441,0.92,40,6.7335,0,Q
X031792,PLOD3,O60568,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",379,10,6,6,1,1.023131,1.321422,0.990485,1.087615,1.106546,1.090607,1.047801,1.026771,1.042937,0,40,6.6442,0,O
X031792,POLR1B,Q9H9Y6,DNA-directed RNA polymerase I subunit RPA2,494,12,8,8,1,1.019297,1.187771,0.952059,1.102916,1.08051,1.1653,1.139735,1.060547,1.041783,0,40,6.7426,0,Q
X031792,DHCR7,Q9UBM7,7-dehydrocholesterol reductase,286,10,5,6,1,1.066431,1.3053,1.001633,1.022822,0.995135,1.079395,1.087212,0.989168,1.059869,1,40,7.6416,0,Q
X031792,TTC26,A0AVF1,Intraflagellar transport protein 56,239,4,4,4,1,1.003861,1.172405,1.028019,1.121148,1.050061,1.020291,1.0406,1.070205,1.154807,0,40,6.2012,0,A
X031792,TOR1AIP2,Q8NFQ8,Torsin-1A-interacting protein 2,263,7,4,4,1,1.147428,1.181492,0.978229,1.047509,1.062729,0.990537,1.071034,1.064611,1.065906,0,40,6.5816,0,Q
X031792,FASTKD5,Q7L8L6,"FAST kinase domain-containing protein 5, mitochondrial",288,9,6,6,1,1.032512,1.159529,0.894087,1.12248,1.104142,1.078193,1.137923,0.977095,1.158684,0,40,6957,0,Q
X031792,PPIE,Q9UNP9,Peptidyl-prolyl cis-trans isomerase E,163,6,3,3,1,1.16682,1.484018,1.019903,1.129545,1.218853,1.118381,1.287682,1.037774,0.985659,0,40,6.6124,0,Q
X031792,GDI2,P50395,Rab GDP dissociation inhibitor beta,287,8,4,4,1,1.392576,1.994017,0.974476,0.994988,1.43484,1.019736,1.513334,1.157622,0.891573,0,40,6587,0,P
X031792,PRPS1,P60891,Ribose-phosphate pyrophosphokinase 1,516,12,6,6,1,0.901899,1.01117,0.767127,0.895013,0.812346,0.981654,0.912528,0.836593,0.858279,1,40,7.4506,0,P
X031792,EPCAM,P16422,Epithelial cell adhesion molecule,145,5,3,3,1,1.246249,1.281211,0.843478,0.959351,1.159829,1.012974,1.18017,1.056196,0.9433,0,40,6.9438,0,P
X031792,RANBP2,P49792,E3 SUMO-protein ligase RanBP2,2859,84,26,27,1,0.997355,1.083328,0.927336,1.018897,1.005193,0.993546,1.003445,0.993043,1.029448,0,40,7.4153,0,P
X031792,RFC1,P35251,Replication factor C subunit 1,350,10,3,3,1,1.068699,1.085307,0.75352,0.929165,1.112158,1.096756,1.149345,0.9386,0.995287,0,40,6.1971,0,P
X031792,RFC2,P35250,Replication factor C subunit 2,369,8,7,7,1,0.991303,1.199425,0.871416,0.913612,0.95846,1.046275,1.045133,0.990808,0.991089,1,40,6.9124,0,P
X031792,DCTPP1,Q9H773,dCTP pyrophosphatase 1,236,7,3,3,1,1.29408,1.571356,0.945527,1.20581,1.134491,1.066336,0.977286,1.170475,1.8694,0,40,7.1261,0,Q
X031792,SCD5,Q86SK9,Stearoyl-CoA desaturase 5,79,2,2,2,1,1.155413,1.35618,1.04358,1.160198,1.292761,1.046431,1.133414,1.133703,1.132263,0,40,6.6495,0,Q
X031792,RNF141,Q8WVD5,RING finger protein 141,79,3,2,2,1,1.010807,1.060557,0.70942,0.829619,0.874208,1.018131,0.995258,0.909776,0.917324,1,40,6.0004,0,Q
X031792,EEF1E1,O43324,Eukaryotic translation elongation factor 1 epsilon-1,231,6,5,5,1,0.963277,1.239531,0.994389,1.04778,1.028156,1.003955,1.109428,1.151171,1.127256,0,40,6.9309,0,O
X031792,RPSA,P08865,40S ribosomal protein SA,268,5,4,4,1,0.980852,0.983943,0.856193,1.0319,0.945287,0.958925,0.930796,0.977448,1.022186,0,40,7.2326,0,P
X031792,COG4,Q9H9E3,Conserved oligomeric Golgi complex subunit 4,718,16,11,11,1,0.946617,1.129426,0.9706,1.057344,0.99329,0.943091,0.985726,1.004224,0.968554,1,40,6.6921,0,Q
X031792,UBR2,Q8IWV8,E3 ubiquitin-protein ligase UBR2,244,9,5,5,1,0.990574,1.136215,0.949355,1.10502,1.028974,1.028925,1.023889,1.037735,1.03503,0,40,6544,0,Q
X031792,MRPL37,Q9BZE1,"39S ribosomal protein L37, mitochondrial",153,4,4,4,1,0.998436,1.091798,0.88239,1.008283,1.021451,1.043563,1.064615,1.002081,1.028015,0,40,6.5039,0,Q
X031792,NAMPT,P43490,Nicotinamide phosphoribosyltransferase,355,9,9,9,1,1.0553,1.166226,0.93231,0.965267,1.001497,1.010326,1.040385,0.942051,0.967667,0,40,7.3495,0,P
X031792,SLC39A7,Q92504,Zinc transporter SLC39A7,80,3,2,2,1,1.041906,1.079739,0.846258,1.026699,1.028771,1.122358,1.025964,0.955733,1.201577,0,40,6.9855,0,Q
X031792,PKM,P14618,Pyruvate kinase PKM,1515,44,25,31,1,1.151994,1.312514,0.892347,0.990324,1.065606,1.066527,1.165608,1.012777,0.967093,1,40,8.4356,0,P
X031792,COA7,Q96BR5,Cytochrome c oxidase assembly factor 7,258,10,6,6,1,1.003585,1.095691,0.955821,0.998175,0.925628,1.050865,1.008929,1.008506,1.072372,1,40,7.5381,0,Q
X031792,EMD,P50402,Emerin,126,3,3,3,1,1.015582,1.142153,0.988638,1.02208,0.934474,1.106438,0.975616,1.037566,1.102291,1,40,7.0224,0,P
X031792,FAM136A,Q96C01,Protein FAM136A,82,2,2,2,1,1.137686,1.059392,0.957945,0.900327,0.975829,0.940388,1.007086,1.040822,1.00372,1,40,6.6287,0,Q
X031792,BUB1B,O60566,Mitotic checkpoint serine/threonine-protein kinase BUB1 beta,113,6,2,2,1,0.99288,1.051054,0.908705,1.073237,0.992022,0.943392,1.098709,1.055523,0.993898,0,40,6.4673,0,O
X031792,RPL22L1,Q6P5R6,60S ribosomal protein L22-like 1,102,2,2,2,1,0.97484,1.15016,0.813745,1.026991,0.949983,0.99968,1.066292,0.955881,0.996185,1,40,6.6466,0,Q
X031792,COLGALT1,Q8NBJ5,Procollagen galactosyltransferase 1,236,8,3,3,1,1.079507,1.252603,0.945659,1.08748,1.187659,1.003278,1.254672,1.044624,0.838471,0,40,6.4247,0,Q
X031792,AGGF1,Q8N302,Angiogenic factor with G patch and FHA domains 1,59,2,2,2,1,0.992136,1.176675,0.928159,1.112875,1.081633,1.020274,0.998463,1.167611,1.083861,1,40,6421,0,Q
X031792,ADNP,Q9H2P0,Activity-dependent neuroprotector homeobox protein,149,5,3,3,1,1.067967,1.204944,0.902967,0.939166,1.035652,1.055492,1.109215,1.016014,1.092886,1,40,6415,0,Q
X031792,TIMM29,Q9BSF4,Mitochondrial import inner membrane translocase subunit Tim29,102,3,3,3,1,1.139372,1.112122,0.850097,0.907918,0.889089,0.965156,0.929926,1.001073,0.981078,0.71,40,6575,0,Q
X031792,CHERP,Q8IWX8,Calcium homeostasis endoplasmic reticulum protein,340,11,7,7,1,1.06465,1.111868,1.025431,1.113917,1.052312,1.048317,1.111796,1.043013,1.041668,0,40,7038,0,Q
X031792,POLR2A,P24928,DNA-directed RNA polymerase II subunit RPB1,516,18,10,10,1,1.067273,1.099895,0.899558,0.996247,1.019896,1.046583,1.050379,1.011049,1.002626,1,40,6.9518,0,P
X031792,HSPA8,P11142,Heat shock cognate 71 kDa protein,1908,87,29,47,1,1.078388,1.213189,0.920841,1.017206,1.018098,1.067052,1.10105,1.023184,0.997946,1,40,8.7393,0,P
X031792,TUBGCP3,Q96CW5,Gamma-tubulin complex component 3,338,14,6,6,1,1.005187,1.129551,0.995334,1.081406,1.067588,1.086247,1.066906,0.990978,1.188555,1,40,6.7942,0,Q
X031792,AP2M1,Q96CW1,AP-2 complex subunit mu,170,4,2,2,1,1.172785,1.385419,0.835118,0.945386,1.334425,1.246949,1.270934,1.018376,0.978102,1,40,6402,0,Q
X031792,SEC23IP,Q9Y6Y8,SEC23-interacting protein,399,11,7,7,1,1.081815,1.271647,0.962945,1.017102,1.083169,1.057414,1.121575,0.953135,0.918074,0,40,6.5843,0,Q
X031792,AGO2,Q9UKV8,Protein argonaute-2,291,7,3,3,1,1.204304,1.403612,1.007764,1.456242,1.260555,1.193506,1.343233,1.137446,1.291863,0,40,6.3315,0,Q
X031792,STAG2,Q8N3U4,Cohesin subunit SA-2,123,3,2,2,1,1.11405,1.273709,0.934573,0.995068,1.20043,0.971112,1.165672,1.051325,0.940581,1,40,6.4541,0,Q
X031792,CLPTM1,O96005,Cleft lip and palate transmembrane protein 1,142,5,3,3,1,0.969458,2.092427,0.86873,0.881352,0.922769,0.981736,1.014164,0.96645,0.973921,1,40,6.3948,0,O
X031792,TOP1,P11387,DNA topoisomerase 1,84,6,2,2,1,1.342294,1.389293,0.708977,0.809429,1.432497,1.178539,1.561167,0.971463,0.984575,0,40,6.3209,0,P
X031792,HERC2,O95714,E3 ubiquitin-protein ligase HERC2,257,10,6,6,1,1.072846,1.080756,0.924224,1.078497,0.95584,1.025537,0.925869,1.027696,1.060259,0,40,6.5974,0,O
X031792,AAGAB,Q6PD74,Alpha- and gamma-adaptin-binding protein p34,114,4,3,3,1,1.073264,1.068191,0.841244,0.858408,0.956688,0.870454,1.037719,0.871427,0.859065,1,40,6.1875,0,Q
X031792,ARHGEF7,Q14155,Rho guanine nucleotide exchange factor 7,89,3,2,2,1,1.026671,2.121796,0.821677,1.143026,1.051173,0.918486,1.05375,1.042496,0.88535,0,40,5.9631,0,Q
X031792,MAP2K2,P36507,Dual specificity mitogen-activated protein kinase kinase 2,209,4,2,2,1,1.302512,1.853355,1.029577,1.039727,1.343465,1.196258,1.470389,1.080363,0.973154,0,40,6.4297,0,P
X031792,ARF5,P84085,ADP-ribosylation factor 5,149,2,2,2,1,1.175749,1.459861,0.962102,0.975985,1.123035,1.093603,1.232765,1.054331,0.967519,2.45,40,6455,0,P
X031792,MRPS17,Q9Y2R5,"28S ribosomal protein S17, mitochondrial",98,2,2,2,1,1.127623,1.279647,0.877157,1.306524,1.246224,1.008542,1.130707,0.946812,1.0449,0,40,6.6408,0,Q
X031792,MRPS7,Q9Y2R9,"28S ribosomal protein S7, mitochondrial",259,6,5,5,1,1.000817,1.028736,0.862843,0.941248,0.958271,1.049413,1.059038,0.926751,1.037418,1.36,40,7.5057,0,Q
X031792,TBCD,Q9BTW9,Tubulin-specific chaperone D,914,24,17,19,1,1.000998,1.111365,0.932769,1.126339,1.014514,1.050927,1.025413,0.986217,1.044361,0,40,7.6446,0,Q
X031792,NQO1,P15559,NAD(P)H dehydrogenase [quinone] 1,176,4,4,4,1,1.174622,1.445117,0.966708,1.056031,1.180902,1.02587,1.226532,1.132669,0.998968,0,40,6.9771,0,P
X031792,EPRS,P07814,Bifunctional glutamate/proline--tRNA ligase,2263,77,39,46,1,0.970465,1.120094,0.97015,1.015371,0.982378,0.981861,0.997989,1.029591,1.005696,1,40,7.8833,0,P
X031792,ARFGAP1,Q8N6T3,ADP-ribosylation factor GTPase-activating protein 1,326,7,6,6,1,0.92025,1.363885,0.856744,0.884874,0.883164,1.040052,0.946481,0.863426,0.848791,1,40,6.9593,0,Q
